	group_id	metric_value	users	visits	churn_users	churn_visits	group
4934	3	6535.0	0	0	1	8	A
4935	15	6421.976	0	0	1	7	B
4936	14	5056.976	1	3	1	1	B
4937	4	5749.0	0	0	0	9	A
4938	6	4918.0	0	0	1	4	A
4939	1	6934.0	0	0	1	4	A
4940	14	8501.976	1	10	1	8	B
4941	9	5258.976	0	0	1	9	B
4942	13	8050.976	1	5	1	7	B
4943	15	7987.976	1	53	1	5	B
4944	1	6862.0	1	1	0	9	A
4945	9	8158.976	0	0	1	4	B
4946	9	7296.976	0	0	1	6	B
4947	2	4570.0	0	0	0	9	A
4948	3	4851.0	1	19	0	9	A
4949	16	2616.976	1	5	0	9	B
4950	11	4842.976	1	2	1	9	B
4951	13	5956.976	0	0	1	7	B
4952	3	5462.0	0	0	1	7	A
4953	12	3496.976	1	13	1	8	B
4954	1	2707.0	0	0	1	6	A
4955	13	9907.976	1	6	0	8	B
4956	3	5781.0	0	0	1	8	A
4957	16	5155.976	0	0	1	6	B
4958	16	4323.976	1	7	1	4	B
4959	10	6567.976	1	35	1	6	B
4960	11	7034.976	1	0	1	7	B
4961	5	4770.0	0	0	1	7	A
4962	12	6777.976	1	5	0	8	B
4963	5	2338.0	0	0	1	6	A
4964	15	7080.976	1	10	1	8	B
4965	11	6904.976	0	0	1	6	B
4966	10	8116.976	1	17	1	7	B
4967	12	8932.976	0	0	1	7	B
4968	2	7295.0	1	0	0	9	A
4969	13	5640.976	0	0	1	6	B
4970	10	7479.976	0	0	1	8	B
4971	10	3904.976	0	0	0	6	B
4972	7	7320.0	1	0	1	2	A
4973	12	8549.976	1	8	0	2	B
4974	4	6377.0	1	8	1	8	A
4975	13	8448.976	0	0	1	5	B
4976	9	6558.976	1	14	1	4	B
4977	14	7370.976	0	0	1	6	B
4978	7	8161.0	1	9	1	7	A
4979	7	8195.0	1	4	1	9	A
4980	2	6570.0	0	0	0	6	A
4981	7	3262.0	1	10	1	9	A
4982	3	3495.0	0	0	1	7	A
4983	5	3259.0	0	0	0	9	A
4984	5	5811.0	0	0	0	7	A
4985	8	5234.0	0	0	1	9	A
4986	13	8414.976	0	0	1	6	B
4987	15	7420.976	1	1	1	9	B
4988	8	6276.0	0	0	1	5	A
4989	10	7543.976	0	0	1	7	B
4990	3	7598.0	0	0	1	8	A
4991	13	7072.976	0	0	1	5	B
4992	10	6044.976	0	0	0	9	B
4993	13	6279.976	0	0	0	8	B
4994	16	5627.976	1	15	1	7	B
4995	6	3666.0	1	4	1	5	A
4996	12	6464.976	0	0	1	8	B
4997	1	4335.0	0	0	0	8	A
4998	13	6307.976	0	0	1	8	B
4999	2	5051.0	0	0	1	8	A
